Active,Combined_Key,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
14,"Gladwin, Michigan, US",15,US,1,2020-05-08 02:32:32,43.98901072,-84.38774817,Michigan,0
0,"Glascock, Georgia, US",1,US,1,2020-05-08 02:32:32,33.22879932,-82.61297636,Georgia,0
1,"Glasscock, Texas, US",1,US,0,2020-05-08 02:32:32,31.86942909,-101.5207776,Texas,0
5,"Glenn, California, US",5,US,0,2020-05-08 02:32:32,39.59875897,-122.3938452,California,0
1482,"Gloucester, New Jersey, US",1548,US,66,2020-05-08 02:32:32,39.71581067,-75.13995546,New Jersey,0
26,"Gloucester, Virginia, US",27,US,1,2020-05-08 02:32:32,37.40809042,-76.53524337,Virginia,0
70,"Glynn, Georgia, US",71,US,1,2020-05-08 02:32:32,31.23279254,-81.53811412,Georgia,0
3,"Gogebic, Michigan, US",4,US,1,2020-05-08 02:32:32,46.40862701,-89.69377193,Michigan,0
3,"Golden Valley, Montana, US",3,US,0,2020-05-08 02:32:32,46.3816474,-109.17685220000001,Montana,0
7,"Goliad, Texas, US",7,US,0,2020-05-08 02:32:32,28.65696592,-97.42760647,Texas,0
29,"Gonzales, Texas, US",31,US,2,2020-05-08 02:32:32,29.45634206,-97.49424032,Texas,0
76,"Goochland, Virginia, US",81,US,5,2020-05-08 02:32:32,37.71714806,-77.90381514,Virginia,0
25,"Goodhue, Minnesota, US",25,US,0,2020-05-08 02:32:32,44.40849741,-92.72341949999999,Minnesota,0
16,"Gooding, Idaho, US",16,US,0,2020-05-08 02:32:32,42.96927962,-114.81083059999999,Idaho,0
105,"Gordon, Georgia, US",120,US,15,2020-05-08 02:32:32,34.50487351,-84.87296253,Georgia,0
4,"Goshen, Wyoming, US",4,US,0,2020-05-08 02:32:32,42.08798185,-104.3534743,Wyoming,0
12,"Gosper, Nebraska, US",12,US,0,2020-05-08 02:32:32,40.51481965,-99.83020279,Nebraska,0
1,"Gove, Kansas, US",1,US,0,2020-05-08 02:32:32,38.91588178,-100.4829321,Kansas,0
76,"Grady, Georgia, US",80,US,4,2020-05-08 02:32:32,30.87454847,-84.23418364,Georgia,0
39,"Grady, Oklahoma, US",41,US,2,2020-05-08 02:32:32,35.0167709,-97.88339847,Oklahoma,0
54,"Grafton, New Hampshire, US",55,US,1,2020-05-08 02:32:32,43.93779815,-71.82057197,New Hampshire,0
19,"Graham, Arizona, US",19,US,0,2020-05-08 02:32:32,32.93166885,-109.8882178,Arizona,0
2,"Graham, North Carolina, US",2,US,0,2020-05-08 02:32:32,35.3506925,-83.83369267,North Carolina,0
6,"Grainger, Tennessee, US",6,US,0,2020-05-08 02:32:32,36.27469206,-83.51254721,Tennessee,0
5,"Grand, Colorado, US",5,US,0,2020-05-08 02:32:32,40.10603347,-106.11780420000001,Colorado,0
274,"Grand Forks, North Dakota, US",275,US,1,2020-05-08 02:32:32,47.92093639,-97.45450447,North Dakota,0
4,"Grand Isle, Vermont, US",4,US,0,2020-05-08 02:32:32,44.797582399999996,-73.29679772,Vermont,0
15,"Grand Traverse, Michigan, US",20,US,5,2020-05-08 02:32:32,44.69565625,-85.55585247,Michigan,0
14,"Grant, Arkansas, US",14,US,0,2020-05-08 02:32:32,34.29017991,-92.42320562,Arkansas,0
138,"Grant, Indiana, US",151,US,13,2020-05-08 02:32:32,40.51587228,-85.65468702,Indiana,0
8,"Grant, Kansas, US",8,US,0,2020-05-08 02:32:32,37.56227336,-101.3079758,Kansas,0
24,"Grant, Kentucky, US",27,US,3,2020-05-08 02:32:32,38.64962758,-84.62415957,Kentucky,0
17,"Grant, Louisiana, US",17,US,0,2020-05-08 02:32:32,31.59882456,-92.56124347,Louisiana,0
1,"Grant, Minnesota, US",1,US,0,2020-05-08 02:32:32,45.93424769,-96.01139609,Minnesota,0
15,"Grant, New Mexico, US",15,US,0,2020-05-08 02:32:32,32.73911281,-108.3827845,New Mexico,0
1,"Grant, North Dakota, US",1,US,0,2020-05-08 02:32:32,46.35821257,-101.63900129999999,North Dakota,0
2,"Grant, Oklahoma, US",2,US,0,2020-05-08 02:32:32,36.796296999999996,-97.78638765,Oklahoma,0
1,"Grant, Oregon, US",1,US,0,2020-05-08 02:32:32,44.49024544,-119.0068631,Oregon,0
2,"Grant, South Dakota, US",2,US,0,2020-05-08 02:32:32,45.1723937,-96.77002276,South Dakota,0
176,"Grant, Washington, US",179,US,3,2020-05-08 02:32:32,47.20753737,-119.4500749,Washington,0
3,"Grant, West Virginia, US",3,US,0,2020-05-08 02:32:32,39.10314817,-79.19440518,West Virginia,0
59,"Grant, Wisconsin, US",66,US,7,2020-05-08 02:32:32,42.8671731,-90.7063218,Wisconsin,0
158,"Granville, North Carolina, US",164,US,6,2020-05-08 02:32:32,36.30337451,-78.65184241,North Carolina,0
25,"Gratiot, Michigan, US",27,US,2,2020-05-08 02:32:32,43.29265605,-84.60505416,Michigan,0
131,"Graves, Kentucky, US",145,US,14,2020-05-08 02:32:32,36.72292505,-88.65143315,Kentucky,0
6,"Gray, Kansas, US",6,US,0,2020-05-08 02:32:32,37.73836671,-100.4369088,Kansas,0
73,"Gray, Texas, US",73,US,0,2020-05-08 02:32:32,35.40081878,-100.8129222,Texas,0
13,"Grays Harbor, Washington, US",13,US,0,2020-05-08 02:32:32,47.14003705,-123.7820567,Washington,0
87,"Grayson, Kentucky, US",93,US,6,2020-05-08 02:32:32,37.46231118,-86.34248968,Kentucky,0
60,"Grayson, Texas, US",60,US,0,2020-05-08 02:32:32,33.62744998,-96.67753461,Texas,0
5,"Grayson, Virginia, US",5,US,0,2020-05-08 02:32:32,36.65677234,-81.23215889,Virginia,0
2,"Greeley, Nebraska, US",2,US,0,2020-05-08 02:32:32,41.56742671,-98.52150266,Nebraska,0
1,"Green, Kentucky, US",1,US,0,2020-05-08 02:32:32,37.26484328,-85.5540745,Kentucky,0
21,"Green, Wisconsin, US",21,US,0,2020-05-08 02:32:32,42.6794956,-89.60243287,Wisconsin,0
5,"Green Lake, Wisconsin, US",5,US,0,2020-05-08 02:32:32,43.80025981,-89.04679553,Wisconsin,0
8,"Greenbrier, West Virginia, US",8,US,0,2020-05-08 02:32:32,37.9463652,-80.45335881,West Virginia,0
65,"Greene, Alabama, US",67,US,2,2020-05-08 02:32:32,32.85504247,-87.95684022,Alabama,0
22,"Greene, Arkansas, US",22,US,0,2020-05-08 02:32:32,36.11735460000001,-90.55832668,Arkansas,0
51,"Greene, Georgia, US",56,US,5,2020-05-08 02:32:32,33.5769205,-83.17139104,Georgia,0
3,"Greene, Illinois, US",3,US,0,2020-05-08 02:32:32,39.35907414,-90.388865,Illinois,0
123,"Greene, Indiana, US",132,US,9,2020-05-08 02:32:32,39.03630547,-86.96223202,Indiana,0
13,"Greene, Iowa, US",13,US,0,2020-05-08 02:32:32,42.03614551,-94.39658081,Iowa,0
5,"Greene, Mississippi, US",6,US,1,2020-05-08 02:32:32,31.21444233,-88.63922281,Mississippi,0
91,"Greene, Missouri, US",99,US,8,2020-05-08 02:32:32,37.2575872,-93.34230916,Missouri,0
188,"Greene, New York, US",198,US,10,2020-05-08 02:32:32,42.275797,-74.12384884,New York,0
33,"Greene, North Carolina, US",33,US,0,2020-05-08 02:32:32,35.48544173,-77.67578087,North Carolina,0
47,"Greene, Ohio, US",52,US,5,2020-05-08 02:32:32,39.69116283,-83.89032084,Ohio,0
26,"Greene, Pennsylvania, US",27,US,1,2020-05-08 02:32:32,39.85746531,-80.22357106,Pennsylvania,0
41,"Greene, Tennessee, US",43,US,2,2020-05-08 02:32:32,36.17470125,-82.84691273,Tennessee,0
12,"Greene, Virginia, US",13,US,1,2020-05-08 02:32:32,38.29545894,-78.46525378,Virginia,0
2,"Greenlee, Arizona, US",2,US,0,2020-05-08 02:32:32,33.21498827,-109.2405279,Arizona,0
37,"Greensville, Virginia, US",44,US,7,2020-05-08 02:32:32,36.67878901,-77.56351439,Virginia,0
12,"Greenup, Kentucky, US",12,US,0,2020-05-08 02:32:32,38.54332505,-82.9215658,Kentucky,0
793,"Greenville, South Carolina, US",835,US,42,2020-05-08 02:32:32,34.89502264,-82.37295012,South Carolina,0
3,"Greenwood, Kansas, US",3,US,0,2020-05-08 02:32:32,37.8774388,-96.23250453,Kansas,0
61,"Greenwood, South Carolina, US",61,US,0,2020-05-08 02:32:32,34.15272415,-82.12715789,South Carolina,0
59,"Greer, Oklahoma, US",65,US,6,2020-05-08 02:32:32,34.93535801,-99.56056120000001,Oklahoma,0
109,"Gregg, Texas, US",109,US,0,2020-05-08 02:32:32,32.47940482,-94.81591935,Texas,0
43,"Grenada, Mississippi, US",45,US,2,2020-05-08 02:32:32,33.77036166,-89.80245083,Mississippi,0
24,"Grimes, Texas, US",25,US,1,2020-05-08 02:32:32,30.54579585,-95.98902499,Texas,0
50,"Grundy, Illinois, US",50,US,0,2020-05-08 02:32:32,41.28569601,-88.41905692,Illinois,0
16,"Grundy, Iowa, US",16,US,0,2020-05-08 02:32:32,42.40183723,-92.78829551,Iowa,0
29,"Grundy, Tennessee, US",30,US,1,2020-05-08 02:32:32,35.38433717,-85.72142731,Tennessee,0
15,"Guadalupe, New Mexico, US",15,US,0,2020-05-08 02:32:32,34.86319296,-104.790669,New Mexico,0
90,"Guadalupe, Texas, US",90,US,0,2020-05-08 02:32:32,29.58165339,-97.94786822,Texas,0
20,"Guernsey, Ohio, US",20,US,0,2020-05-08 02:32:32,40.05026529,-81.49248905,Ohio,0
501,"Guilford, North Carolina, US",536,US,35,2020-05-08 02:32:32,36.07959451,-79.78824948,North Carolina,0
1,"Gulf, Florida, US",1,US,0,2020-05-08 02:32:32,29.93543004,-85.24270990000002,Florida,0
167,"Gunnison, Colorado, US",173,US,6,2020-05-08 02:32:32,38.66611652,-107.0320729,Colorado,0
32,"Guthrie, Iowa, US",32,US,0,2020-05-08 02:32:32,41.68378965,-94.50111014,Iowa,0
2169,"Gwinnett, Georgia, US",2253,US,84,2020-05-08 02:32:32,33.96044201,-84.02137802,Georgia,0
368,"Habersham, Georgia, US",383,US,15,2020-05-08 02:32:32,34.63331566,-83.53094677,Georgia,0
60,"Hale, Alabama, US",62,US,2,2020-05-08 02:32:32,32.76039258,-87.63284988,Alabama,0
33,"Hale, Texas, US",37,US,4,2020-05-08 02:32:32,34.07044901,-101.82681140000001,Texas,0
76,"Halifax, North Carolina, US",77,US,1,2020-05-08 02:32:32,36.25669272,-77.6556109,North Carolina,0
19,"Halifax, Virginia, US",19,US,0,2020-05-08 02:32:32,36.76654925,-78.93512622,Virginia,0
1931,"Hall, Georgia, US",1958,US,27,2020-05-08 02:32:32,34.32207823,-83.81896936,Georgia,0
1278,"Hall, Nebraska, US",1306,US,28,2020-05-08 02:32:32,40.87257079,-98.50218293,Nebraska,0
18,"Hamblen, Tennessee, US",20,US,2,2020-05-08 02:32:32,36.21990035,-83.26586179,Tennessee,0
7,"Hamilton, Florida, US",7,US,0,2020-05-08 02:32:32,30.49673973,-82.94998918,Florida,0
2,"Hamilton, Illinois, US",2,US,0,2020-05-08 02:32:32,38.08163641,-88.53883373,Illinois,0
816,"Hamilton, Indiana, US",894,US,78,2020-05-08 02:32:32,40.07306535,-86.05244729,Indiana,0
9,"Hamilton, Iowa, US",9,US,0,2020-05-08 02:32:32,42.38382428,-93.70197703,Iowa,0
5,"Hamilton, Kansas, US",5,US,0,2020-05-08 02:32:32,37.99978709,-101.7921066,Kansas,0
38,"Hamilton, Nebraska, US",45,US,7,2020-05-08 02:32:32,40.87349452,-98.02099117,Nebraska,0
5,"Hamilton, New York, US",5,US,0,2020-05-08 02:32:32,43.66146647,-74.49721957,New York,0
1479,"Hamilton, Ohio, US",1572,US,93,2020-05-08 02:32:32,39.19673558,-84.54502924,Ohio,0
198,"Hamilton, Tennessee, US",211,US,13,2020-05-08 02:32:32,35.17670231,-85.16652245,Tennessee,0
5,"Hamilton, Texas, US",5,US,0,2020-05-08 02:32:32,31.70470573,-98.11083887,Texas,0
2,"Hamlin, South Dakota, US",2,US,0,2020-05-08 02:32:32,44.67385954,-97.18829593,South Dakota,0
4007,"Hampden, Massachusetts, US",4441,US,434,2020-05-08 02:32:32,42.13440424,-72.63235561,Massachusetts,0
547,"Hampshire, Massachusetts, US",595,US,48,2020-05-08 02:32:32,42.33997957,-72.65898478,Massachusetts,0
7,"Hampshire, West Virginia, US",8,US,1,2020-05-08 02:32:32,39.32103553,-78.60826476,West Virginia,0
27,"Hampton, South Carolina, US",27,US,0,2020-05-08 02:32:32,32.77419582,-81.13845571,South Carolina,0
128,"Hampton, Virginia, US",131,US,3,2020-05-08 02:32:32,37.03513786,-76.35879121,Virginia,0
114,"Hancock, Georgia, US",117,US,3,2020-05-08 02:32:32,33.2721566,-82.99766919,Georgia,0
10,"Hancock, Illinois, US",10,US,0,2020-05-08 02:32:32,40.40423981,-91.16313899,Illinois,0
225,"Hancock, Indiana, US",241,US,16,2020-05-08 02:32:32,39.82304555,-85.77566351,Indiana,0
3,"Hancock, Iowa, US",3,US,0,2020-05-08 02:32:32,43.08178477,-93.73454884,Iowa,0
6,"Hancock, Kentucky, US",6,US,0,2020-05-08 02:32:32,37.83766422,-86.78280584,Kentucky,0
10,"Hancock, Maine, US",10,US,0,2020-05-08 02:32:32,44.59816444,-68.38401854,Maine,0
63,"Hancock, Mississippi, US",72,US,9,2020-05-08 02:32:32,30.41830223,-89.48851033,Mississippi,0
38,"Hancock, Ohio, US",39,US,1,2020-05-08 02:32:32,41.00250487,-83.66838948,Ohio,0
0,"Hancock, Tennessee, US",0,US,0,2020-05-08 02:32:32,36.52692871,-83.22375847,Tennessee,0
11,"Hancock, West Virginia, US",11,US,0,2020-05-08 02:32:32,40.51943859,-80.57461608,West Virginia,0
1,"Hand, South Dakota, US",1,US,0,2020-05-08 02:32:32,44.54708407,-99.00386459,South Dakota,0
139,"Hanover, Virginia, US",154,US,15,2020-05-08 02:32:32,37.7583355,-77.49464673,Virginia,0
9,"Hansford, Texas, US",11,US,2,2020-05-08 02:32:32,36.27743284,-101.3545796,Texas,0
30,"Haralson, Georgia, US",32,US,2,2020-05-08 02:32:32,33.79602175,-85.21005667,Georgia,0
35,"Hardee, Florida, US",35,US,0,2020-05-08 02:32:32,27.49293939,-81.80956574,Florida,0
23,"Hardeman, Tennessee, US",23,US,0,2020-05-08 02:32:32,35.20772017,-88.99161161,Tennessee,0
1,"Hardin, Illinois, US",1,US,0,2020-05-08 02:32:32,37.51810645,-88.26873022,Illinois,0
11,"Hardin, Iowa, US",11,US,0,2020-05-08 02:32:32,42.38353877,-93.23654611,Iowa,0
54,"Hardin, Kentucky, US",56,US,2,2020-05-08 02:32:32,37.6976111,-85.96319251,Kentucky,0
26,"Hardin, Ohio, US",26,US,0,2020-05-08 02:32:32,40.66015414,-83.65929931,Ohio,0
7,"Hardin, Tennessee, US",7,US,0,2020-05-08 02:32:32,35.19732531,-88.18593755,Tennessee,0
110,"Hardin, Texas, US",113,US,3,2020-05-08 02:32:32,30.33364686,-94.38931817,Texas,0
1,"Harding, New Mexico, US",1,US,0,2020-05-08 02:32:32,35.85751555,-103.82209379999999,New Mexico,0
12,"Hardy, West Virginia, US",12,US,0,2020-05-08 02:32:32,39.00683177,-78.85855301,West Virginia,0
530,"Harford, Maryland, US",552,US,22,2020-05-08 02:32:32,39.55010644,-76.30775940000002,Maryland,0
1,"Harlan, Kentucky, US",1,US,0,2020-05-08 02:32:32,36.85699301,-83.21899516,Kentucky,0
187,"Harnett, North Carolina, US",199,US,12,2020-05-08 02:32:32,35.36731853,-78.87243571,North Carolina,0
1,"Harney, Oregon, US",1,US,0,2020-05-08 02:32:32,43.06422669,-118.96663059999999,Oregon,0
1,"Harper, Kansas, US",1,US,0,2020-05-08 02:32:32,37.19175361,-98.07578384,Kansas,0
1,"Harper, Oklahoma, US",1,US,0,2020-05-08 02:32:32,36.78836519,-99.6679804,Oklahoma,0
59,"Harris, Georgia, US",61,US,2,2020-05-08 02:32:32,32.73709786,-84.90538572,Georgia,0
7223,"Harris, Texas, US",7377,US,154,2020-05-08 02:32:32,29.86,-95.39,Texas,0
139,"Harrison, Indiana, US",150,US,11,2020-05-08 02:32:32,38.19467379,-86.10948271,Indiana,0
17,"Harrison, Iowa, US",17,US,0,2020-05-08 02:32:32,41.68330137,-95.81558439,Iowa,0
18,"Harrison, Kentucky, US",18,US,0,2020-05-08 02:32:32,38.44188174,-84.32869741,Kentucky,0
182,"Harrison, Mississippi, US",188,US,6,2020-05-08 02:32:32,30.51359752,-89.12467576,Mississippi,0
6,"Harrison, Missouri, US",6,US,0,2020-05-08 02:32:32,40.35570088,-93.99222144,Missouri,0
6,"Harrison, Ohio, US",6,US,0,2020-05-08 02:32:32,40.29380509,-81.09068544,Ohio,0
161,"Harrison, Texas, US",167,US,6,2020-05-08 02:32:32,32.54935988,-94.36934071,Texas,0
32,"Harrison, West Virginia, US",33,US,1,2020-05-08 02:32:32,39.2853852,-80.37919577,West Virginia,0
532,"Harrisonburg, Virginia, US",552,US,20,2020-05-08 02:32:32,38.43542574,-78.87536254,Virginia,0
15,"Hart, Georgia, US",15,US,0,2020-05-08 02:32:32,34.34626973,-82.96567682,Georgia,0
8,"Hart, Kentucky, US",8,US,0,2020-05-08 02:32:32,37.29943898,-85.88461055,Kentucky,0
5883,"Hartford, Connecticut, US",6750,US,867,2020-05-08 02:32:32,41.80283011,-72.73103891,Connecticut,0
5,"Hartley, Texas, US",7,US,2,2020-05-08 02:32:32,35.84008013,-102.6029022,Texas,0
9,"Harvey, Kansas, US",9,US,0,2020-05-08 02:32:32,38.04293782,-97.42747573,Kansas,0
9,"Haskell, Kansas, US",9,US,0,2020-05-08 02:32:32,37.562039399999996,-100.8710738,Kansas,0
5,"Haskell, Oklahoma, US",5,US,0,2020-05-08 02:32:32,35.22257600000001,-95.11513306,Oklahoma,0
74,"Hawaii, Hawaii, US",74,US,0,2020-05-08 02:32:32,19.60121157,-155.5210167,Hawaii,0
29,"Hawkins, Tennessee, US",31,US,2,2020-05-08 02:32:32,36.44355426,-82.94885298,Tennessee,0
175,"Hays, Texas, US",176,US,1,2020-05-08 02:32:32,30.05669873,-98.02944344,Texas,0
18,"Haywood, North Carolina, US",18,US,0,2020-05-08 02:32:32,35.55269063,-82.98196486,North Carolina,0
25,"Haywood, Tennessee, US",26,US,1,2020-05-08 02:32:32,35.58332824,-89.28536625,Tennessee,0
13,"Heard, Georgia, US",14,US,1,2020-05-08 02:32:32,33.29686567,-85.12886832,Georgia,0
1,"Hemphill, Texas, US",1,US,0,2020-05-08 02:32:32,35.83764858,-100.2703577,Texas,0
6,"Hempstead, Arkansas, US",7,US,1,2020-05-08 02:32:32,33.73325583,-93.66935133,Arkansas,0
5,"Henderson, Illinois, US",5,US,0,2020-05-08 02:32:32,40.81908672,-90.92491462,Illinois,0
73,"Henderson, Kentucky, US",75,US,2,2020-05-08 02:32:32,37.79344553,-87.57392021,Kentucky,0
193,"Henderson, North Carolina, US",216,US,23,2020-05-08 02:32:32,35.33788927,-82.4766782,North Carolina,0
10,"Henderson, Tennessee, US",10,US,0,2020-05-08 02:32:32,35.65581134,-88.38600175,Tennessee,0
34,"Henderson, Texas, US",34,US,0,2020-05-08 02:32:32,32.21128872,-95.85846587,Texas,0
844,"Hendricks, Indiana, US",893,US,49,2020-05-08 02:32:32,39.76719009,-86.51037283,Indiana,0
124,"Hendry, Florida, US",129,US,5,2020-05-08 02:32:32,26.55386945,-81.16469006,Florida,0
2620,"Hennepin, Minnesota, US",2962,US,342,2020-05-08 02:32:32,45.00761521,-93.47694895,Minnesota,0
916,"Henrico, Virginia, US",1025,US,109,2020-05-08 02:32:32,37.53460572,-77.39326555,Virginia,0
26,"Henry, Alabama, US",27,US,1,2020-05-08 02:32:32,31.51148016,-85.24267944,Alabama,0
545,"Henry, Georgia, US",559,US,14,2020-05-08 02:32:32,33.4533428,-84.14814659999998,Georgia,0
55,"Henry, Illinois, US",55,US,0,2020-05-08 02:32:32,41.3533994,-90.13296166,Illinois,0
57,"Henry, Indiana, US",59,US,2,2020-05-08 02:32:32,39.93029017,-85.39625719,Indiana,0
41,"Henry, Iowa, US",42,US,1,2020-05-08 02:32:32,40.98767962,-91.54436349,Iowa,0
8,"Henry, Kentucky, US",8,US,0,2020-05-08 02:32:32,38.44942688,-85.11587507,Kentucky,0
7,"Henry, Missouri, US",8,US,1,2020-05-08 02:32:32,38.38482826,-93.79293734,Missouri,0
6,"Henry, Ohio, US",6,US,0,2020-05-08 02:32:32,41.333964200000004,-84.06830637,Ohio,0
14,"Henry, Tennessee, US",14,US,0,2020-05-08 02:32:32,36.33160906,-88.30121797,Tennessee,0
19,"Henry, Virginia, US",20,US,1,2020-05-08 02:32:32,36.68542395,-79.87634026,Virginia,0
71,"Herkimer, New York, US",74,US,3,2020-05-08 02:32:32,43.42034246,-74.96145307,New York,0
92,"Hernando, Florida, US",97,US,5,2020-05-08 02:32:32,28.55364461,-82.42700204,Florida,0
45,"Hertford, North Carolina, US",46,US,1,2020-05-08 02:32:32,36.3607755,-76.98104134,North Carolina,0
5,"Hickman, Kentucky, US",5,US,0,2020-05-08 02:32:32,36.67948079999999,-88.97875928,Kentucky,0
48,"Hickman, Tennessee, US",48,US,0,2020-05-08 02:32:32,35.80609681,-87.47643507,Tennessee,0
0,"Hidalgo, New Mexico, US",0,US,0,2020-05-08 02:32:32,31.91383467,-108.7151824,New Mexico,0
352,"Hidalgo, Texas, US",359,US,7,2020-05-08 02:32:32,26.39418217,-98.18299696,Texas,0
10,"Highland, Ohio, US",11,US,1,2020-05-08 02:32:32,39.1839264,-83.60331456,Ohio,0
2,"Highland, Virginia, US",2,US,0,2020-05-08 02:32:32,38.35799465,-79.56124594,Virginia,0
83,"Highlands, Florida, US",90,US,7,2020-05-08 02:32:32,27.34254618,-81.34071957,Florida,0
1,"Hill, Montana, US",1,US,0,2020-05-08 02:32:32,48.62879827,-110.1129252,Montana,0
17,"Hill, Texas, US",18,US,1,2020-05-08 02:32:32,31.99045053,-97.13423143,Texas,0
1328,"Hillsborough, Florida, US",1364,US,36,2020-05-08 02:32:32,27.9276559,-82.32013172,Florida,0
1268,"Hillsborough, New Hampshire, US",1308,US,40,2020-05-08 02:32:32,42.91537785,-71.7200253,New Hampshire,0
125,"Hillsdale, Michigan, US",146,US,21,2020-05-08 02:32:32,41.88753639,-84.59312019,Michigan,0
589,"Hinds, Mississippi, US",600,US,11,2020-05-08 02:32:32,32.2656285,-90.44435448,Mississippi,0
3,"Hinsdale, Colorado, US",3,US,0,2020-05-08 02:32:32,37.82247444,-107.3004345,Colorado,0
1,"Hitchcock, Nebraska, US",1,US,0,2020-05-08 02:32:32,40.17609175,-101.04164770000001,Nebraska,0
19,"Hocking, Ohio, US",20,US,1,2020-05-08 02:32:32,39.49537927,-82.47991446,Ohio,0
18,"Hockley, Texas, US",19,US,1,2020-05-08 02:32:32,33.60771256,-102.3431676,Texas,0
113,"Hoke, North Carolina, US",113,US,0,2020-05-08 02:32:32,35.01888303,-79.23651674,North Carolina,0
10,"Holmes, Florida, US",10,US,0,2020-05-08 02:32:32,30.86747479,-85.81319222,Florida,0
174,"Holmes, Mississippi, US",190,US,16,2020-05-08 02:32:32,33.12345854,-90.08923538,Mississippi,0
6,"Holmes, Ohio, US",7,US,1,2020-05-08 02:32:32,40.56163713,-81.92635677,Ohio,0
1,"Holt, Missouri, US",1,US,0,2020-05-08 02:32:32,40.09799248,-95.21638879999999,Missouri,0
1,"Holt, Nebraska, US",1,US,0,2020-05-08 02:32:32,42.45522056,-98.78402558,Nebraska,0
397,"Honolulu, Hawaii, US",408,US,11,2020-05-08 02:32:32,21.45803166,-157.97121819999995,Hawaii,0
17,"Hood, Texas, US",20,US,3,2020-05-08 02:32:32,32.42990927,-97.83242024,Texas,0
11,"Hood River, Oregon, US",11,US,0,2020-05-08 02:32:32,45.51872811,-121.65520359999998,Oregon,0
0,"Hooker, Nebraska, US",0,US,0,2020-05-08 02:32:32,41.91586243,-101.1354293,Nebraska,0
33,"Hopewell, Virginia, US",33,US,0,2020-05-08 02:32:32,37.29186313,-77.29754684,Virginia,0
188,"Hopkins, Kentucky, US",212,US,24,2020-05-08 02:32:32,37.30939025,-87.54670406,Kentucky,0
7,"Hopkins, Texas, US",7,US,0,2020-05-08 02:32:32,33.14875072,-95.56351139,Texas,0
224,"Horry, South Carolina, US",242,US,18,2020-05-08 02:32:32,33.9212828,-78.99555293,South Carolina,0
22,"Hot Spring, Arkansas, US",22,US,0,2020-05-08 02:32:32,34.31709259,-92.95396325,Arkansas,0
3,"Hot Springs, Wyoming, US",3,US,0,2020-05-08 02:32:32,43.71930657,-108.44231740000001,Wyoming,0
2,"Houghton, Michigan, US",2,US,0,2020-05-08 02:32:32,46.89988536,-88.68495385,Michigan,0
96,"Houston, Alabama, US",100,US,4,2020-05-08 02:32:32,31.15197924,-85.29939599,Alabama,0
266,"Houston, Georgia, US",281,US,15,2020-05-08 02:32:32,32.45802497,-83.66879087,Georgia,0
2,"Houston, Minnesota, US",2,US,0,2020-05-08 02:32:32,43.67129565,-91.49143057,Minnesota,0
6,"Houston, Tennessee, US",6,US,0,2020-05-08 02:32:32,36.28872054,-87.71878828,Tennessee,0
10,"Houston, Texas, US",10,US,0,2020-05-08 02:32:32,31.31925973,-95.42226208,Texas,0
14,"Howard, Arkansas, US",14,US,0,2020-05-08 02:32:32,34.09007427,-93.9934871,Arkansas,0
216,"Howard, Indiana, US",225,US,9,2020-05-08 02:32:32,40.48527731,-86.11351892,Indiana,0
13,"Howard, Iowa, US",13,US,0,2020-05-08 02:32:32,43.35671042,-92.31702714,Iowa,0
1071,"Howard, Maryland, US",1098,US,27,2020-05-08 02:32:32,39.25305293,-76.93126208,Maryland,0
3,"Howard, Missouri, US",3,US,0,2020-05-08 02:32:32,39.1435761,-92.69756691,Missouri,0
19,"Howard, Nebraska, US",19,US,0,2020-05-08 02:32:32,41.2200529,-98.5166499,Nebraska,0
