DateRecorded,Country,State,City,Confirmed,Deaths,Recovered,Active,Latitude,Longitude
05/05/2020,US,West Virginia,Hancock,11,0,0,11,40.51943859,-80.57461608
05/05/2020,US,South Dakota,Hand,1,0,0,1,44.54708407,-99.00386459
05/05/2020,US,Virginia,Hanover,145,13,0,132,37.7583355,-77.49464673
05/05/2020,US,Texas,Hansford,11,2,0,9,36.27743284,-101.3545796
05/05/2020,US,Georgia,Haralson,30,2,0,28,33.79602175,-85.21005667
05/05/2020,US,Florida,Hardee,34,0,0,34,27.49293939,-81.80956574
05/05/2020,US,Tennessee,Hardeman,20,0,0,20,35.20772017,-88.99161161
05/05/2020,US,Illinois,Hardin,1,0,0,1,37.51810645,-88.26873022
05/05/2020,US,Iowa,Hardin,9,0,0,9,42.38353877,-93.23654611
05/05/2020,US,Kentucky,Hardin,52,1,0,51,37.6976111,-85.96319251
05/05/2020,US,Ohio,Hardin,26,0,0,26,40.66015414,-83.65929931
05/05/2020,US,Tennessee,Hardin,7,0,0,7,35.19732531,-88.18593755
05/05/2020,US,Texas,Hardin,112,3,0,109,30.33364686,-94.38931817
05/05/2020,US,New Mexico,Harding,1,0,0,1,35.85751555,-103.8220938
05/05/2020,US,West Virginia,Hardy,9,0,0,9,39.00683177,-78.85855301
05/05/2020,US,Maryland,Harford,499,19,0,480,39.55010644,-76.30775940000002
05/05/2020,US,North Carolina,Harnett,188,9,0,179,35.36731853,-78.87243571
05/05/2020,US,Oregon,Harney,1,0,0,1,43.06422669,-118.9666306
05/05/2020,US,Kansas,Harper,1,0,0,1,37.19175361,-98.07578384
05/05/2020,US,Oklahoma,Harper,1,0,0,1,36.78836519,-99.6679804
05/05/2020,US,Georgia,Harris,60,2,0,58,32.73709786,-84.90538572
05/05/2020,US,Texas,Harris,7128,144,0,6984,29.86,-95.39
05/05/2020,US,Indiana,Harrison,138,9,0,129,38.19467379,-86.10948271
05/05/2020,US,Iowa,Harrison,17,0,0,17,41.68330137,-95.81558439
05/05/2020,US,Kentucky,Harrison,18,0,0,18,38.44188174,-84.32869741
05/05/2020,US,Mississippi,Harrison,186,6,0,180,30.51359752,-89.12467576
05/05/2020,US,Missouri,Harrison,6,0,0,6,40.35570088,-93.99222144
05/05/2020,US,Ohio,Harrison,6,0,0,6,40.29380509,-81.09068544
05/05/2020,US,Texas,Harrison,149,6,0,143,32.54935988,-94.36934071
05/05/2020,US,West Virginia,Harrison,31,1,0,30,39.2853852,-80.37919577
05/05/2020,US,Virginia,Harrisonburg,525,19,0,506,38.43542574,-78.87536254
05/05/2020,US,Georgia,Hart,13,0,0,13,34.34626973,-82.96567682
05/05/2020,US,Kentucky,Hart,8,0,0,8,37.29943898,-85.88461055
05/05/2020,US,Connecticut,Hartford,6351,804,0,5547,41.80283011,-72.73103891
05/05/2020,US,Texas,Hartley,7,1,0,6,35.84008013,-102.6029022
05/05/2020,US,Kansas,Harvey,9,0,0,9,38.04293782,-97.42747573
05/05/2020,US,Kansas,Haskell,8,0,0,8,37.5620394,-100.8710738
05/05/2020,US,Oklahoma,Haskell,5,0,0,5,35.22257600000001,-95.11513306
05/05/2020,US,Hawaii,Hawaii,74,0,0,74,19.60121157,-155.5210167
05/05/2020,US,Tennessee,Hawkins,31,2,0,29,36.44355426,-82.94885298
05/05/2020,US,Texas,Hays,176,1,0,175,30.05669873,-98.02944344
05/05/2020,US,North Carolina,Haywood,18,0,0,18,35.55269063,-82.98196486
05/05/2020,US,Tennessee,Haywood,27,1,0,26,35.58332824,-89.28536625
05/05/2020,US,Georgia,Heard,14,1,0,13,33.29686567,-85.12886832
05/05/2020,US,Texas,Hemphill,1,0,0,1,35.83764858,-100.2703577
05/05/2020,US,Arkansas,Hempstead,7,1,0,6,33.73325583,-93.66935133
05/05/2020,US,Illinois,Henderson,4,0,0,4,40.81908672,-90.92491462
05/05/2020,US,Kentucky,Henderson,73,2,0,71,37.79344553,-87.57392021
05/05/2020,US,North Carolina,Henderson,210,21,0,189,35.33788927,-82.4766782
05/05/2020,US,Tennessee,Henderson,10,0,0,10,35.65581134,-88.38600175
05/05/2020,US,Texas,Henderson,32,0,0,32,32.21128872,-95.85846587
05/05/2020,US,Indiana,Hendricks,785,44,0,741,39.76719009,-86.51037283
05/05/2020,US,Florida,Hendry,115,5,0,110,26.55386945,-81.16469006
05/05/2020,US,Minnesota,Hennepin,2519,303,0,2216,45.00761521,-93.47694895
05/05/2020,US,Virginia,Henrico,985,106,0,879,37.53460572,-77.39326555
05/05/2020,US,Alabama,Henry,27,1,0,26,31.51148016,-85.24267944
05/05/2020,US,Georgia,Henry,528,14,0,514,33.4533428,-84.14814659999998
05/05/2020,US,Illinois,Henry,53,0,0,53,41.3533994,-90.13296166
05/05/2020,US,Indiana,Henry,47,2,0,45,39.93029017,-85.39625719
05/05/2020,US,Iowa,Henry,37,1,0,36,40.98767962,-91.54436349
05/05/2020,US,Kentucky,Henry,8,0,0,8,38.44942688,-85.11587507
05/05/2020,US,Missouri,Henry,8,1,0,7,38.38482826,-93.79293734
05/05/2020,US,Ohio,Henry,6,0,0,6,41.3339642,-84.06830637
05/05/2020,US,Tennessee,Henry,13,0,0,13,36.33160906,-88.30121797
05/05/2020,US,Virginia,Henry,19,1,0,18,36.68542395,-79.87634026
05/05/2020,US,New York,Herkimer,67,3,0,64,43.42034246,-74.96145307
05/05/2020,US,Florida,Hernando,96,5,0,91,28.55364461,-82.42700204
05/05/2020,US,North Carolina,Hertford,45,1,0,44,36.3607755,-76.98104134
05/05/2020,US,Kentucky,Hickman,5,0,0,5,36.67948079999999,-88.97875928
05/05/2020,US,Tennessee,Hickman,47,0,0,47,35.80609681,-87.47643507
05/05/2020,US,New Mexico,Hidalgo,0,0,0,0,31.91383467,-108.7151824
05/05/2020,US,Texas,Hidalgo,353,7,0,346,26.39418217,-98.18299696
05/05/2020,US,Ohio,Highland,11,1,0,10,39.1839264,-83.60331456
05/05/2020,US,Virginia,Highland,2,0,0,2,38.35799465,-79.56124594
05/05/2020,US,Florida,Highlands,88,7,0,81,27.34254618,-81.34071957
05/05/2020,US,Montana,Hill,1,0,0,1,48.62879827,-110.1129252
05/05/2020,US,Texas,Hill,18,1,0,17,31.99045053,-97.13423143
05/05/2020,US,Florida,Hillsborough,1324,32,0,1292,27.9276559,-82.32013172
05/05/2020,US,New Hampshire,Hillsborough,1181,31,0,1150,42.91537785,-71.7200253
05/05/2020,US,Michigan,Hillsdale,137,21,0,116,41.88753639,-84.59312019
05/05/2020,US,Mississippi,Hinds,565,9,0,556,32.2656285,-90.44435448
05/05/2020,US,Colorado,Hinsdale,3,0,0,3,37.82247444,-107.3004345
05/05/2020,US,Nebraska,Hitchcock,1,0,0,1,40.17609175,-101.0416477
05/05/2020,US,Ohio,Hocking,19,1,0,18,39.49537927,-82.47991446
05/05/2020,US,Texas,Hockley,20,1,0,19,33.60771256,-102.3431676
05/05/2020,US,North Carolina,Hoke,101,0,0,101,35.01888303,-79.23651674
05/05/2020,US,Florida,Holmes,10,0,0,10,30.86747479,-85.81319222
05/05/2020,US,Mississippi,Holmes,168,10,0,158,33.12345854,-90.08923538
05/05/2020,US,Ohio,Holmes,6,1,0,5,40.56163713,-81.92635677
05/05/2020,US,Missouri,Holt,1,0,0,1,40.09799248,-95.2163888
05/05/2020,US,Nebraska,Holt,1,0,0,1,42.45522056,-98.78402558
05/05/2020,US,Hawaii,Honolulu,404,11,0,393,21.45803166,-157.97121819999995
05/05/2020,US,Texas,Hood,20,3,0,17,32.42990927,-97.83242024
05/05/2020,US,Oregon,Hood River,11,0,0,11,45.51872811,-121.65520359999998
05/05/2020,US,Nebraska,Hooker,0,0,0,0,41.91586243,-101.1354293
05/05/2020,US,Virginia,Hopewell,31,0,0,31,37.29186313,-77.29754684
05/05/2020,US,Kentucky,Hopkins,204,24,0,180,37.30939025,-87.54670406
05/05/2020,US,Texas,Hopkins,6,0,0,6,33.14875072,-95.56351139
05/05/2020,US,South Carolina,Horry,236,18,0,218,33.9212828,-78.99555293
05/05/2020,US,Arkansas,Hot Spring,20,0,0,20,34.31709259,-92.95396325
05/05/2020,US,Wyoming,Hot Springs,3,0,0,3,43.71930657,-108.4423174
05/05/2020,US,Michigan,Houghton,2,0,0,2,46.89988536,-88.68495385
05/05/2020,US,Alabama,Houston,98,4,0,94,31.15197924,-85.29939599
05/05/2020,US,Georgia,Houston,267,14,0,253,32.45802497,-83.66879087
05/05/2020,US,Minnesota,Houston,1,0,0,1,43.67129565,-91.49143057
05/05/2020,US,Tennessee,Houston,6,0,0,6,36.28872054,-87.71878828
05/05/2020,US,Texas,Houston,8,0,0,8,31.31925973,-95.42226208
05/05/2020,US,Arkansas,Howard,14,0,0,14,34.09007427,-93.9934871
05/05/2020,US,Indiana,Howard,211,9,0,202,40.48527731,-86.11351892
05/05/2020,US,Iowa,Howard,12,0,0,12,43.35671042,-92.31702714
05/05/2020,US,Maryland,Howard,1010,23,0,987,39.25305293,-76.93126208
05/05/2020,US,Missouri,Howard,2,0,0,2,39.1435761,-92.69756691
05/05/2020,US,Nebraska,Howard,17,0,0,17,41.2200529,-98.5166499
05/05/2020,US,Texas,Howard,5,1,0,4,32.30621324,-101.4356444
05/05/2020,US,Missouri,Howell,5,0,0,5,36.77383887,-91.88683935
05/05/2020,US,New Jersey,Hudson,16099,870,0,15229,40.73766234,-74.07515667
05/05/2020,US,Colorado,Huerfano,2,0,0,2,37.68473101,-104.9612585
05/05/2020,US,South Dakota,Hughes,13,0,0,13,44.39091534,-99.99661148
05/05/2020,US,California,Humboldt,54,0,0,54,40.69923009,-123.876044
05/05/2020,US,Iowa,Humboldt,4,0,0,4,42.7764426,-94.20722537
05/05/2020,US,Nevada,Humboldt,53,3,0,50,41.40692186,-118.1109427
05/05/2020,US,Mississippi,Humphreys,26,4,0,22,33.12825718,-90.52252707
05/05/2020,US,Tennessee,Humphreys,11,1,0,10,36.03958805,-87.77992872
05/05/2020,US,Texas,Hunt,52,3,0,49,33.12351514,-96.08551032
05/05/2020,US,New Jersey,Hunterdon,679,38,0,641,40.56335249,-74.91284156
05/05/2020,US,Pennsylvania,Huntingdon,59,0,0,59,40.42162652,-77.97673273
05/05/2020,US,Indiana,Huntington,11,2,0,9,40.82907273,-85.48822092
05/05/2020,US,Michigan,Huron,25,1,0,24,43.83353985,-83.04078453
05/05/2020,US,Ohio,Huron,33,1,0,32,41.14651175,-82.59867951
05/05/2020,US,South Dakota,Hutchinson,3,0,0,3,43.33449012,-97.75536441
05/05/2020,US,Texas,Hutchinson,19,0,0,19,35.84006574,-101.3546643
05/05/2020,US,North Carolina,Hyde,1,0,0,1,35.42017674,-76.15180542
05/05/2020,US,South Dakota,Hyde,1,0,0,1,44.54747703,-99.48572582
05/05/2020,US,Louisiana,Iberia,274,23,0,251,29.86803617,-91.75871777
05/05/2020,US,Louisiana,Iberville,484,32,0,452,30.25734305,-91.3499598
05/05/2020,US,Idaho,Idaho,3,0,0,3,45.84721541,-115.4634436
05/05/2020,US,California,Imperial,400,9,0,391,33.0393082,-115.3669042
05/05/2020,US,Arkansas,Independence,11,0,0,11,35.74242707,-91.57001641
05/05/2020,US,Florida,Indian River,99,8,0,91,27.69308961,-80.60556721
05/05/2020,US,Pennsylvania,Indiana,74,5,0,69,40.65241041,-79.08963285
05/05/2020,US,Michigan,Ingham,518,14,0,504,42.59716886,-84.37472069
05/05/2020,US,California,Inyo,19,1,0,18,36.51112084,-117.41119779999998
05/05/2020,US,Michigan,Ionia,93,2,0,91,42.94502238,-85.07413319
05/05/2020,US,Michigan,Iosco,52,7,0,45,44.35486835,-83.63484895
05/05/2020,US,Iowa,Iowa,22,0,0,22,41.68630265,-92.0643373
05/05/2020,US,Wisconsin,Iowa,7,0,0,7,43.00050278,-90.13469017
05/05/2020,US,North Carolina,Iredell,131,6,0,125,35.80950511,-80.8743128
05/05/2020,US,Missouri,Iron,2,0,0,2,37.55487945,-90.7735296
05/05/2020,US,Wisconsin,Iron,2,1,0,1,46.26302338,-90.24295041
05/05/2020,US,Illinois,Iroquois,47,1,0,46,40.74717633,-87.82466784
05/05/2020,US,Georgia,Irwin,19,1,0,18,31.60213036,-83.27501387
05/05/2020,US,Michigan,Isabella,61,7,0,54,43.64060976,-84.84664923
05/05/2020,US,Minnesota,Isanti,6,0,0,6,45.56181234,-93.29487636
05/05/2020,US,Washington,Island,168,9,0,159,48.14713305,-122.5216407
05/05/2020,US,Virginia,Isle of Wight,100,3,0,97,36.90579348,-76.70842863
05/05/2020,US,Minnesota,Itasca,13,0,0,13,47.51009045,-93.63092229
05/05/2020,US,Mississippi,Itawamba,64,6,0,58,34.27993475,-88.3606733
05/05/2020,US,Arkansas,Izard,10,0,0,10,36.09604046,-91.90847954
05/05/2020,US,Texas,Jack,4,0,0,4,33.23377248,-98.17283469
05/05/2020,US,Alabama,Jackson,53,2,0,51,34.78144169,-85.99750489
05/05/2020,US,Arkansas,Jackson,1,0,0,1,35.59802983,-91.21494602
05/05/2020,US,Florida,Jackson,15,0,0,15,30.7954597,-85.21500423
05/05/2020,US,Georgia,Jackson,116,3,0,113,34.13794553,-83.56814788
05/05/2020,US,Illinois,Jackson,146,9,0,137,37.78595185,-89.38232563
05/05/2020,US,Indiana,Jackson,183,1,0,182,38.90915820000001,-86.03851889
05/05/2020,US,Iowa,Jackson,5,0,0,5,42.17178824,-90.57354837
05/05/2020,US,Kansas,Jackson,2,0,0,2,39.41673394,-95.79356799
05/05/2020,US,Kentucky,Jackson,60,10,0,50,37.41866422,-83.99825483
05/05/2020,US,Louisiana,Jackson,48,3,0,45,32.30251776,-92.55692092
05/05/2020,US,Michigan,Jackson,367,26,0,341,42.24807035,-84.42258681
05/05/2020,US,Minnesota,Jackson,25,0,0,25,43.67423373,-95.15398258
05/05/2020,US,Mississippi,Jackson,270,9,0,261,30.54020656,-88.64184064
05/05/2020,US,Missouri,Jackson,347,16,0,331,39.01002188,-94.34724536
05/05/2020,US,North Carolina,Jackson,20,0,0,20,35.28814273,-83.14093385
05/05/2020,US,Ohio,Jackson,6,0,0,6,39.01914254,-82.61818559999998
05/05/2020,US,Oklahoma,Jackson,18,0,0,18,34.58781741,-99.41138784
05/05/2020,US,Oregon,Jackson,49,0,0,49,42.43201126,-122.7289309
05/05/2020,US,Tennessee,Jackson,7,0,0,7,36.36380466,-85.67239905
05/05/2020,US,Texas,Jackson,14,0,0,14,28.95472367,-96.57749563
05/05/2020,US,West Virginia,Jackson,135,15,0,120,38.84263974,-81.68148753
05/05/2020,US,Wisconsin,Jackson,12,1,0,11,44.31864893,-90.80566792
05/05/2020,US,Virginia,James City,166,14,0,152,37.31156958,-76.76950618
05/05/2020,US,Georgia,Jasper,25,0,0,25,33.31535543,-83.68844964
05/05/2020,US,Illinois,Jasper,48,5,0,43,39.01054275,-88.15437049
05/05/2020,US,Indiana,Jasper,37,1,0,36,41.02078733,-87.11553319
05/05/2020,US,Iowa,Jasper,219,3,0,216,41.68576082,-93.05567785
05/05/2020,US,Mississippi,Jasper,64,2,0,62,32.01922104,-89.11786866
05/05/2020,US,Missouri,Jasper,24,0,0,24,37.20351921,-94.34050458
05/05/2020,US,South Carolina,Jasper,21,1,0,20,32.43171982,-81.02487495
05/05/2020,US,Texas,Jasper,18,1,0,17,30.74685667,-94.02667579
05/05/2020,US,Indiana,Jay,18,0,0,18,40.43781032,-85.00576229
05/05/2020,US,Georgia,Jeff Davis,22,1,0,21,31.80405727,-82.63724870000001
05/05/2020,US,Alabama,Jefferson,1020,49,0,971,33.55554728,-86.89506300000002
05/05/2020,US,Arkansas,Jefferson,199,19,0,180,34.26767081,-91.92619839
05/05/2020,US,Colorado,Jefferson,1466,88,0,1378,39.58635604,-105.2517692
05/05/2020,US,Florida,Jefferson,28,2,0,26,30.43669112,-83.89442308
05/05/2020,US,Georgia,Jefferson,16,1,0,15,33.05867328,-82.41609057
05/05/2020,US,Idaho,Jefferson,5,0,0,5,43.82078483,-112.3131749
05/05/2020,US,Illinois,Jefferson,86,15,0,71,38.29980057,-88.9240025
05/05/2020,US,Indiana,Jefferson,30,0,0,30,38.78576239,-85.43633383
05/05/2020,US,Iowa,Jefferson,6,0,0,6,41.03192394,-91.94849466
05/05/2020,US,Kansas,Jefferson,10,0,0,10,39.2347941,-95.38289232
05/05/2020,US,Kentucky,Jefferson,1497,105,0,1392,38.18664655,-85.65931031
05/05/2020,US,Louisiana,Jefferson,6491,381,0,6110,29.74075478,-90.11115756
05/05/2020,US,Mississippi,Jefferson,24,0,0,24,31.73397872,-91.03764977
05/05/2020,US,Missouri,Jefferson,293,10,0,283,38.25926778,-90.53870896
05/05/2020,US,Montana,Jefferson,2,0,0,2,46.14907081,-112.094396
05/05/2020,US,Nebraska,Jefferson,4,0,0,4,40.17584531,-97.142601
05/05/2020,US,New York,Jefferson,63,0,0,63,44.04200959,-75.94653457
05/05/2020,US,Ohio,Jefferson,46,1,0,45,40.38614126,-80.76259514
05/05/2020,US,Oklahoma,Jefferson,2,0,0,2,34.11130184,-97.83182974
05/05/2020,US,Oregon,Jefferson,14,0,0,14,44.62806839,-121.17832
05/05/2020,US,Pennsylvania,Jefferson,6,0,0,6,41.12913106,-78.9986361
05/05/2020,US,Tennessee,Jefferson,27,0,0,27,36.04818632,-83.45148924
05/05/2020,US,Texas,Jefferson,333,23,0,310,29.8832777,-94.16434171
05/05/2020,US,Washington,Jefferson,28,0,0,28,47.75003077,-123.56097040000002
05/05/2020,US,West Virginia,Jefferson,83,1,0,82,39.30776166,-77.86014147
05/05/2020,US,Wisconsin,Jefferson,46,0,0,46,43.02054068,-88.77529134
05/05/2020,US,Louisiana,Jefferson Davis,65,6,0,59,30.26896765,-92.81210004
05/05/2020,US,Mississippi,Jefferson Davis,45,1,0,44,31.56884708,-89.82670990000004
05/05/2020,US,Georgia,Jenkins,17,1,0,16,32.79248718,-81.96040187
05/05/2020,US,Indiana,Jennings,86,3,0,83,38.99588883,-85.62710784
05/05/2020,US,South Dakota,Jerauld,6,1,0,5,44.06637798,-98.62965972
05/05/2020,US,Idaho,Jerome,61,2,0,59,42.68891267,-114.2655033
05/05/2020,US,Illinois,Jersey,14,1,0,13,39.08869046,-90.35393073
05/05/2020,US,Kentucky,Jessamine,40,0,0,40,37.87119786,-84.58252003
05/05/2020,US,Kansas,Jewell,4,0,0,4,39.78470589,-98.21820662
05/05/2020,US,Texas,Jim Hogg,3,0,0,3,27.04453923,-98.6968187
05/05/2020,US,Texas,Jim Wells,5,0,0,5,27.73103938,-98.0904705
05/05/2020,US,Illinois,Jo Daviess,14,0,0,14,42.36542373,-90.21094405
05/05/2020,US,Arkansas,Johnson,31,0,0,31,35.56759135,-93.46036368
05/05/2020,US,Georgia,Johnson,64,2,0,62,32.70211082,-82.66166794
05/05/2020,US,Illinois,Johnson,4,0,0,4,37.45939802,-88.88165419
05/05/2020,US,Indiana,Johnson,730,75,0,655,39.48994426,-86.10149107
05/05/2020,US,Iowa,Johnson,518,6,0,512,41.67169354,-91.58754744
05/05/2020,US,Kansas,Johnson,513,45,0,468,38.88548175,-94.82250877
05/05/2020,US,Kentucky,Johnson,3,0,0,3,37.85106355,-82.8264322
05/05/2020,US,Missouri,Johnson,60,0,0,60,38.74719601,-93.80691168
05/05/2020,US,Nebraska,Johnson,4,0,0,4,40.39257596,-96.26522753
05/05/2020,US,Tennessee,Johnson,5,0,0,5,36.45523950000001,-81.84886538
05/05/2020,US,Texas,Johnson,87,4,0,83,32.37877812,-97.36615819
05/05/2020,US,Wyoming,Johnson,15,1,0,14,44.04057166,-106.5845174
05/05/2020,US,North Carolina,Johnston,187,17,0,170,35.51745004,-78.36622717
05/05/2020,US,Oklahoma,Johnston,3,0,0,3,34.31440473,-96.66011537
05/05/2020,US,Georgia,Jones,31,0,0,31,33.02512137,-83.56019163
05/05/2020,US,Iowa,Jones,25,0,0,25,42.12118609,-91.13139641
05/05/2020,US,Mississippi,Jones,193,2,0,191,31.62257767,-89.16896899999998
05/05/2020,US,North Carolina,Jones,18,2,0,16,35.02254606,-77.35870791
05/05/2020,US,Texas,Jones,78,0,0,78,32.73997145,-99.87861576
05/05/2020,US,Oregon,Josephine,24,1,0,23,42.3665549,-123.5561938
05/05/2020,US,Alaska,Juneau,27,0,0,27,58.45031811,-134.200436
05/05/2020,US,Wisconsin,Juneau,18,1,0,17,43.92456975,-90.11120239
05/05/2020,US,Pennsylvania,Juniata,86,1,0,85,40.53358749,-77.39975129999998
05/05/2020,US,Michigan,Kalamazoo,489,22,0,467,42.24542231,-85.53038622
05/05/2020,US,Michigan,Kalkaska,17,2,0,15,44.68512729,-85.09085699
05/05/2020,US,Minnesota,Kanabec,2,0,0,2,45.9459309,-93.29275192
05/05/2020,US,West Virginia,Kanawha,170,9,0,161,38.33860077,-81.52857054
05/05/2020,US,Minnesota,Kandiyohi,200,1,0,199,45.1526059,-95.00586446
05/05/2020,US,Illinois,Kane,2206,65,0,2141,41.93842729,-88.42861412
05/05/2020,US,Illinois,Kankakee,393,27,0,366,41.13746989,-87.86205334
05/05/2020,US,Missouri,Kansas City,683,16,0,667,39.0997,-94.5786
05/05/2020,US,Texas,Karnes,3,0,0,3,28.90705334,-97.85960149
05/05/2020,US,Hawaii,Kauai,21,0,0,21,22.03935037,-159.5966786
05/05/2020,US,Texas,Kaufman,96,1,0,95,32.599141700000004,-96.28734728
05/05/2020,US,Oklahoma,Kay,48,7,0,41,36.81799745,-97.14421435
05/05/2020,US,Nebraska,Kearney,5,0,0,5,40.50663314,-98.94877182
05/05/2020,US,Kansas,Kearny,23,0,0,23,38.00017981,-101.321681
05/05/2020,US,Nebraska,Keith,1,0,0,1,41.19930341,-101.6620164
05/05/2020,US,Mississippi,Kemper,79,3,0,76,32.75462946,-88.64105766
05/05/2020,US,Alaska,Kenai Peninsula,22,1,0,21,60.24429722,-151.53888840000005
05/05/2020,US,Illinois,Kendall,334,9,0,325,41.59081014,-88.42869583
05/05/2020,US,Texas,Kendall,17,0,0,17,29.94414155,-98.7113588
05/05/2020,US,Maine,Kennebec,105,8,0,97,44.40759555,-69.76738544
05/05/2020,US,Wisconsin,Kenosha,571,14,0,557,42.57639354,-88.04051686
05/05/2020,US,Delaware,Kent,847,32,0,815,39.08646628,-75.56884914
05/05/2020,US,Maryland,Kent,95,7,0,88,39.24976208,-76.04741541
05/05/2020,US,Michigan,Kent,1914,40,0,1874,43.03197711,-85.54934642
05/05/2020,US,Rhode Island,Kent,703,0,0,703,41.67106337,-71.57641596
05/05/2020,US,Kentucky,Kenton,340,24,0,316,38.93950319,-84.53241199
05/05/2020,US,Iowa,Keokuk,3,0,0,3,41.33649833,-92.1785067
05/05/2020,US,California,Kern,1045,11,0,1034,35.34329425,-118.7277796
05/05/2020,US,Texas,Kerr,5,0,0,5,30.06040006,-99.34930144
05/05/2020,US,South Carolina,Kershaw,247,10,0,237,34.33988254,-80.58763164
05/05/2020,US,Alaska,Ketchikan Gateway,16,0,0,16,55.57445008,-130.975561
05/05/2020,US,Wisconsin,Kewaunee,22,1,0,21,44.51727459,-87.61468386
05/05/2020,US,Nebraska,Kimball,9,0,0,9,41.19774275,-103.7148131
05/05/2020,US,Washington,King,6621,469,0,6152,47.49137892,-121.8346131
05/05/2020,US,Virginia,King George,36,4,0,32,38.26818502,-77.15852768
05/05/2020,US,Virginia,King William,10,1,0,9,37.70965316,-77.09384941
05/05/2020,US,Virginia,King and Queen,3,0,0,3,37.71044922,-76.88689628
05/05/2020,US,Oklahoma,Kingfisher,8,0,0,8,35.94530008,-97.94193268
05/05/2020,US,California,Kings,198,1,0,197,36.07409056,-119.8159973
05/05/2020,US,South Dakota,Kingsbury,0,0,0,0,44.36956169,-97.4913945
05/05/2020,US,Kansas,Kiowa,2,0,0,2,37.55848695,-99.2856537
05/05/2020,US,Oklahoma,Kiowa,5,0,0,5,34.91671958,-98.97720696
05/05/2020,US,Colorado,Kit Carson,22,2,0,20,39.30497777,-102.6022199
05/05/2020,US,Washington,Kitsap,150,2,0,148,47.63479026,-122.6436061
05/05/2020,US,Washington,Kittitas,14,0,0,14,47.12521214,-120.679439
05/05/2020,US,Minnesota,Kittson,1,0,0,1,48.77754106,-96.78317184
05/05/2020,US,Oregon,Klamath,39,0,0,39,42.68762984,-121.64964609999998
05/05/2020,US,Texas,Kleberg,10,1,0,9,27.42435506,-97.69894948
05/05/2020,US,Washington,Klickitat,17,3,0,14,45.87325839,-120.7913598
05/05/2020,US,Kentucky,Knott,4,0,0,4,37.35388197,-82.94981134
05/05/2020,US,Illinois,Knox,56,0,0,56,40.93148779,-90.21330340000002
05/05/2020,US,Indiana,Knox,20,0,0,20,38.68861576,-87.4194665
05/05/2020,US,Kentucky,Knox,8,0,0,8,36.89225732,-83.85403396
05/05/2020,US,Maine,Knox,16,0,0,16,44.11486325,-69.10529169
05/05/2020,US,Nebraska,Knox,4,0,0,4,42.63758421,-97.89178836
05/05/2020,US,Ohio,Knox,19,1,0,18,40.39830217,-82.42027563
05/05/2020,US,Tennessee,Knox,251,5,0,246,35.99508821,-83.94635435
05/05/2020,US,Texas,Knox,1,0,0,1,33.60519951,-99.7422906
05/05/2020,US,Alaska,Kodiak Island,1,0,0,1,57.65529415,-153.7493579
05/05/2020,US,Minnesota,Koochiching,1,0,0,1,48.24539665,-93.78352843
05/05/2020,US,Idaho,Kootenai,62,0,0,62,47.67282258,-116.7020872
05/05/2020,US,Indiana,Kosciusko,38,1,0,37,41.24521668,-85.86312322
05/05/2020,US,Iowa,Kossuth,2,0,0,2,43.20405458,-94.20691791
05/05/2020,US,Wisconsin,La Crosse,32,0,0,32,43.90632465,-91.11451093
05/05/2020,US,Arizona,La Paz,16,1,0,15,33.72854224,-113.9810029
05/05/2020,US,Colorado,La Plata,63,0,0,63,37.28632032,-107.8429014
05/05/2020,US,Texas,La Salle,1,0,0,1,28.34453111,-99.09908775
05/05/2020,US,Indiana,LaGrange,33,2,0,31,41.64232188,-85.42674232
05/05/2020,US,Indiana,LaPorte,268,8,0,260,41.54366008,-86.74072188
05/05/2020,US,Illinois,LaSalle,69,1,0,68,41.34426129999999,-88.88633881
05/05/2020,US,Louisiana,LaSalle,27,0,0,27,31.67884782,-92.15907765
05/05/2020,US,Kansas,Labette,22,0,0,22,37.19113093,-95.29849679
05/05/2020,US,Minnesota,Lac qui Parle,2,0,0,2,44.9973857,-96.17488219
05/05/2020,US,Pennsylvania,Lackawanna,1038,103,0,935,41.43564672,-75.60379201
05/05/2020,US,Arkansas,Lafayette,8,1,0,7,33.24116713,-93.60677071
05/05/2020,US,Florida,Lafayette,3,0,0,3,29.98484137,-83.18166636
05/05/2020,US,Louisiana,Lafayette,473,20,0,453,30.2049055,-92.06959876
05/05/2020,US,Mississippi,Lafayette,96,3,0,93,34.35687874,-89.48490961
05/05/2020,US,Missouri,Lafayette,47,1,0,46,39.06986886,-93.78076396
05/05/2020,US,Wisconsin,Lafayette,6,0,0,6,42.66005229,-90.1317729
05/05/2020,US,Louisiana,Lafourche,686,53,0,633,29.52470226,-90.40976986
05/05/2020,US,California,Lake,8,0,0,8,39.10124298,-122.7536244
